Date,Open,High,Low,Close,Adj Close,Volume
2014-08-26,79.169998,79.639999,78.900002,79.349998,61.717636,2727200
2014-08-27,79.480003,79.750000,79.250000,79.430000,61.779861,2093100
2014-08-28,79.309998,79.599998,78.970001,79.430000,61.779861,1811400
2014-08-29,79.500000,79.800003,79.279999,79.449997,61.795418,2416200
2014-09-02,79.470001,79.790001,79.220001,79.730003,62.013195,2565800
2014-09-03,79.889999,80.620003,79.669998,80.360001,62.503204,3512200
2014-09-04,80.430000,81.160004,80.019997,80.309998,62.464325,4924000
2014-09-05,80.470001,81.650002,80.110001,81.639999,63.498802,3567400
2014-09-08,81.720001,82.120003,81.150002,81.400002,63.312130,3357600
2014-09-09,81.500000,81.559998,80.570000,80.860001,62.892120,3849300
2014-09-10,80.779999,81.190002,80.589996,80.910004,62.931015,2751100
2014-09-11,80.760002,81.220001,80.750000,81.089996,63.071003,3926300
2014-09-12,81.360001,81.360001,80.330002,80.570000,62.666553,2867800
2014-09-15,81.050003,81.279999,80.900002,81.239998,63.187660,4369500
2014-09-16,81.160004,82.570000,81.150002,82.220001,63.949905,3832000
2014-09-17,81.900002,82.489998,81.750000,82.239998,63.965450,3570100
2014-09-18,81.940002,82.129997,81.050003,81.180000,63.141014,4831000
2014-09-19,81.669998,81.750000,81.029999,81.370003,63.288780,5876000
2014-09-22,81.230003,81.279999,80.470001,80.599998,62.689861,3534200
2014-09-23,80.559998,80.750000,79.820000,79.989998,62.215458,3684000
2014-09-24,80.349998,80.889999,80.139999,80.820000,62.860996,4268700
2014-09-25,80.580002,80.790001,79.709999,79.839996,62.098774,3899100
2014-09-26,79.620003,80.440002,79.610001,80.290001,62.448776,3917500
2014-09-29,79.739998,80.199997,79.269997,80.029999,62.246544,3026900
2014-09-30,80.000000,80.309998,79.449997,79.589996,61.904324,4049100
2014-10-01,79.449997,79.830002,79.050003,79.139999,61.554333,6973100
2014-10-02,79.230003,80.260002,79.019997,80.059998,62.269875,6297000
2014-10-03,80.430000,81.400002,80.099998,81.330002,63.257679,5630700
2014-10-06,81.559998,81.919998,81.080002,81.339996,63.265472,3370500
2014-10-07,81.019997,82.000000,80.839996,81.029999,63.024357,4676200
2014-10-08,81.290001,82.559998,81.050003,82.519997,64.183250,4846500
2014-10-09,82.529999,83.199997,81.919998,81.949997,63.739910,5075700
2014-10-10,82.190002,83.449997,81.680000,82.480003,64.152145,7263100
2014-10-13,82.519997,82.519997,80.019997,80.120003,62.316555,7516200
2014-10-14,80.660004,81.279999,80.389999,80.680000,62.752102,7812900
2014-10-15,79.690002,79.980003,77.510002,78.989998,61.437668,9026300
2014-10-16,77.699997,79.650002,77.400002,78.809998,61.297638,7354300
2014-10-17,79.870003,80.169998,78.970001,79.959999,62.192081,5568000
2014-10-20,80.059998,81.970001,79.849998,81.760002,63.592110,5721400
2014-10-21,81.760002,83.099998,81.510002,82.919998,64.712013,5166000
2014-10-22,83.080002,83.790001,82.839996,83.250000,64.969528,5206000
2014-10-23,83.919998,84.449997,83.430000,83.599998,65.242706,3969400
2014-10-24,83.680000,84.349998,83.419998,84.290001,65.781197,2709200
2014-10-27,84.290001,85.220001,84.209999,84.839996,66.210434,3602500
2014-10-28,85.199997,85.260002,84.699997,85.199997,66.491348,3386900
2014-10-29,85.070000,85.739998,84.580002,85.190002,66.483543,3379100
2014-10-30,84.849998,85.949997,84.779999,85.550003,66.764503,3102700
2014-10-31,86.680000,87.160004,85.720001,85.809998,66.967400,6211000
2014-11-03,86.029999,86.680000,85.910004,86.120003,67.209366,5217300
2014-11-04,84.849998,86.209999,83.610001,85.470001,66.702072,6300000
2014-11-05,86.330002,87.879997,85.680000,87.500000,68.286301,5460700
2014-11-06,87.599998,88.480003,87.349998,88.430000,69.012108,3994900
2014-11-07,88.169998,88.410004,87.739998,88.379997,68.973083,3651200
2014-11-10,88.110001,89.209999,87.919998,89.190002,69.605225,3489300
2014-11-11,89.330002,90.180000,89.309998,89.760002,70.050056,3330300
2014-11-12,89.610001,89.800003,89.019997,89.290001,69.683220,3000800
2014-11-13,89.459999,90.139999,89.400002,90.129997,70.338806,3489000
2014-11-14,90.099998,90.250000,89.029999,89.129997,69.558403,5289500
2014-11-17,89.129997,90.129997,89.129997,90.120003,70.331024,4021400
2014-11-18,90.040001,90.449997,89.730003,90.120003,70.331024,3938900
2014-11-19,90.059998,90.370003,89.339996,89.589996,69.917358,4060500
2014-11-20,89.419998,89.709999,88.940002,89.250000,69.652039,3513100
2014-11-21,89.620003,89.970001,89.230003,89.330002,69.714500,4319400
2014-11-24,89.790001,91.110001,89.669998,90.870003,70.916321,4193800
2014-11-25,91.080002,91.080002,90.129997,90.290001,70.463692,3907800
2014-11-26,90.650002,90.919998,90.220001,90.889999,70.931923,2112300
2014-11-28,91.209999,92.000000,91.139999,91.360001,71.298706,1966200
2014-12-01,91.419998,91.419998,89.980003,90.160004,70.362198,3788500
2014-12-02,90.110001,90.470001,89.900002,90.089996,70.307579,3671400
2014-12-03,89.889999,90.250000,88.949997,89.139999,69.566200,4429200
2014-12-04,89.519997,89.970001,89.040001,89.839996,70.112488,4141500
2014-12-05,90.000000,90.730003,89.639999,90.699997,70.783630,3074700
2014-12-08,90.410004,91.220001,90.320000,90.760002,70.830475,2779000
2014-12-09,89.959999,91.269997,89.790001,91.250000,71.212875,3364900
2014-12-10,91.139999,91.330002,90.070000,90.110001,70.323181,4549600
2014-12-11,90.290001,91.750000,90.199997,90.930000,70.963142,4068000
2014-12-12,90.470001,91.849998,89.919998,89.940002,70.190529,4312700
2014-12-15,90.959999,91.529999,89.309998,89.870003,70.135902,6389600
2014-12-16,91.220001,94.610001,91.029999,92.309998,72.040100,10159000
2014-12-17,92.820000,94.750000,92.699997,94.169998,73.491692,6906500
2014-12-18,95.070000,95.529999,94.139999,95.519997,74.545242,5929400
2014-12-19,96.320000,96.730003,95.349998,95.699997,74.685722,9799900
2014-12-22,95.809998,97.110001,95.760002,97.110001,75.786118,4196500
2014-12-23,97.650002,98.139999,96.870003,97.870003,76.379219,4417500
2014-12-24,97.900002,98.480003,97.730003,97.889999,76.394836,2590300
2014-12-26,98.599998,98.620003,97.919998,98.250000,76.675797,2279200
2014-12-29,97.820000,98.489998,97.209999,97.550003,76.129501,3142500
2014-12-30,97.150002,97.940002,97.059998,97.529999,76.113884,2640000
2014-12-31,97.779999,97.870003,96.199997,96.309998,75.161758,3406100
2015-01-02,96.519997,96.870003,94.379997,95.099998,74.217484,5124200
2015-01-05,94.589996,94.889999,93.870003,94.160004,73.483871,5887900
2015-01-06,94.629997,95.300003,93.680000,94.230003,73.538513,5538700
2015-01-07,94.910004,95.980003,94.620003,95.930000,74.865211,5792700
2015-01-08,96.870003,98.000000,96.839996,97.970001,76.457253,6530700
2015-01-09,97.690002,98.330002,96.919998,97.919998,76.418213,4457900
2015-01-12,97.480003,98.120003,97.029999,97.199997,75.856331,5104300
2015-01-13,98.129997,99.080002,96.550003,97.239998,75.887550,4069500
2015-01-14,97.000000,97.489998,96.320000,97.330002,75.957787,4704500
2015-01-15,97.720001,98.050003,97.010002,97.169998,75.832924,3784800
2015-01-16,96.809998,98.889999,96.720001,98.739998,77.058182,4748900
2015-01-20,99.089996,99.410004,97.389999,98.370003,77.042526,4612000
2015-01-21,98.889999,99.510002,98.209999,99.500000,77.927513,5088500
2015-01-22,99.930000,100.669998,99.449997,100.279999,78.538422,5184300
2015-01-23,100.440002,101.339996,100.010002,100.620003,78.804703,4595500
2015-01-26,100.330002,101.070000,100.070000,101.010002,79.110161,2858900
2015-01-27,100.059998,101.309998,99.809998,100.820000,78.961334,3916900
2015-01-28,101.269997,101.589996,99.459999,99.599998,78.005844,4844100
2015-01-29,99.449997,100.169998,99.209999,100.110001,78.405281,4900800
2015-01-30,99.180000,99.860001,98.040001,98.160004,76.878067,6161100
2015-02-02,98.339996,99.220001,97.059998,99.110001,77.622078,4415500
2015-02-03,99.570000,100.169998,98.849998,100.129997,78.420937,4297300
2015-02-04,100.019997,101.139999,99.739998,100.459999,78.679398,5714000
2015-02-05,100.550003,100.959999,99.849998,100.760002,78.914360,3464300
2015-02-06,100.980003,101.449997,100.169998,100.610001,78.796844,4616100
2015-02-09,100.610001,100.769997,99.050003,99.559998,77.974510,5458600
2015-02-10,101.239998,101.879997,98.360001,101.680000,79.634888,9777600
2015-02-11,101.550003,103.290001,101.550003,102.589996,80.347580,6922400
2015-02-12,103.019997,103.150002,101.559998,103.000000,80.668678,5279700
2015-02-13,102.849998,103.129997,102.230003,102.629997,80.378906,4125600
2015-02-17,102.220001,103.559998,101.790001,103.550003,81.099442,5328400
2015-02-18,103.349998,104.169998,103.019997,104.099998,81.530212,3860200
2015-02-19,104.070000,104.260002,102.449997,102.620003,80.371086,3578400
2015-02-20,102.360001,102.720001,101.870003,102.699997,80.433723,4313300
2015-02-23,102.750000,103.660004,102.500000,103.260002,80.872330,3619600
2015-02-24,103.489998,103.550003,102.720001,103.360001,80.950653,3423900
2015-02-25,103.169998,104.089996,103.040001,103.440002,81.013313,3655500
2015-02-26,103.500000,104.480003,103.470001,104.169998,81.585022,3497000
2015-02-27,103.750000,104.519997,103.610001,103.870003,81.350060,3808900
2015-03-02,104.099998,104.839996,104.010002,104.190002,81.600677,3189300
2015-03-03,104.169998,104.379997,102.959999,103.449997,81.021133,4044500
2015-03-04,103.059998,103.449997,102.769997,103.080002,80.731384,3079500
2015-03-05,103.500000,103.550003,102.680000,103.360001,80.950653,3619100
2015-03-06,102.430000,102.690002,101.550003,101.900002,79.807198,4639800
2015-03-09,102.089996,102.760002,101.790001,102.500000,80.277122,4217200
2015-03-10,101.589996,102.339996,101.500000,101.529999,79.517403,3951300
2015-03-11,101.930000,102.150002,101.510002,101.559998,79.540901,3319900
2015-03-12,101.980003,103.169998,101.870003,102.959999,80.637360,3731900
2015-03-13,103.110001,103.919998,102.739998,103.260002,80.872330,4855000
2015-03-16,103.660004,104.519997,103.510002,104.389999,81.757347,4873900
2015-03-17,103.949997,104.040001,103.019997,103.019997,80.684364,4613600
2015-03-18,102.769997,103.849998,101.760002,103.489998,81.052452,6695300
2015-03-19,103.580002,103.730003,103.120003,103.339996,80.934967,3383500
2015-03-20,104.000000,104.690002,103.489998,103.860001,81.342262,9136400
2015-03-23,104.050003,105.349998,103.949997,104.559998,81.890472,4167000
2015-03-24,104.629997,105.459999,104.370003,104.489998,81.835663,3532700
2015-03-25,104.919998,104.930000,102.709999,102.730003,80.457237,4073600
2015-03-26,102.459999,102.889999,101.779999,101.989998,79.877670,4265300
2015-03-27,101.970001,102.949997,101.910004,102.500000,80.277122,4541600
2015-03-30,102.389999,104.099998,101.959999,103.830002,81.318741,3978600
2015-03-31,103.820000,104.300003,103.139999,103.209999,80.833168,3779400
2015-04-01,102.660004,102.730003,101.300003,102.260002,80.089134,4591200
2015-04-02,101.730003,103.269997,101.720001,102.709999,80.441566,3041400
2015-04-06,102.099998,103.949997,102.029999,103.430000,81.005463,3209900
2015-04-07,103.389999,104.449997,103.099998,103.129997,80.770508,2923100
2015-04-08,103.250000,103.879997,102.750000,102.930000,80.613853,3307100
2015-04-09,103.040001,103.290001,101.839996,102.370003,80.175285,5609500
2015-04-10,102.559998,102.800003,102.019997,102.540001,80.308426,3606400
2015-04-13,102.470001,103.160004,102.000000,102.139999,79.995140,6436900
2015-04-14,102.230003,102.760002,101.379997,102.110001,79.971649,4729400
2015-04-15,102.250000,102.510002,101.570000,101.730003,79.674057,4363500
2015-04-16,101.779999,101.919998,101.019997,101.169998,79.235451,4077700
2015-04-17,100.589996,100.720001,99.250000,100.389999,78.624580,6579200
2015-04-20,100.809998,101.459999,100.519997,101.279999,79.321587,4559100
2015-04-21,101.500000,101.919998,101.120003,101.410004,79.423439,5004400
2015-04-22,101.400002,101.669998,100.290001,101.230003,79.557037,5561800
2015-04-23,100.900002,101.230003,100.279999,100.879997,79.281952,4120600
2015-04-24,100.940002,101.849998,100.760002,101.580002,79.832092,5418800
2015-04-27,102.000000,102.529999,101.190002,101.220001,79.549164,5425500
2015-04-28,101.199997,102.110001,100.739998,101.970001,80.138611,4087700
2015-04-29,101.669998,101.949997,100.190002,100.669998,79.116920,6140400
2015-04-30,100.419998,101.050003,99.010002,99.290001,78.032379,7990100
2015-05-01,100.930000,101.180000,97.870003,100.459999,78.951874,6699100
2015-05-04,100.570000,101.320000,100.010002,100.160004,78.716087,3318800
2015-05-05,100.110001,100.269997,98.190002,98.739998,77.600121,4556500
2015-05-06,98.820000,99.150002,98.230003,98.870003,77.702293,3648400
2015-05-07,98.970001,99.540001,98.500000,99.360001,78.087387,3822900
2015-05-08,99.849998,101.099998,99.849998,100.660004,79.109055,4350700
2015-05-11,100.510002,101.309998,100.339996,100.489998,78.975456,3129000
2015-05-12,100.019997,100.760002,99.769997,100.239998,78.778976,4019500
2015-05-13,100.459999,100.739998,99.470001,99.809998,78.441025,3913200
2015-05-14,100.400002,102.000000,100.320000,101.959999,80.130745,4289400
2015-05-15,102.059998,102.139999,101.389999,102.070000,80.217186,3788700
2015-05-18,101.779999,102.809998,101.699997,102.440002,80.507973,2599700
2015-05-19,102.650002,102.879997,101.949997,102.320000,80.413666,2969500
2015-05-20,102.320000,102.320000,101.239998,101.269997,79.588470,3800400
2015-05-21,101.269997,104.930000,101.099998,103.690002,81.490341,7691600
2015-05-22,103.900002,104.419998,103.370003,103.949997,81.694702,3671400
2015-05-26,103.970001,104.320000,102.529999,102.849998,80.830177,3692500
2015-05-27,103.110001,103.860001,103.040001,103.480003,81.325317,3537700
2015-05-28,103.519997,103.720001,102.400002,103.190002,81.097397,2599900
2015-05-29,103.150002,103.209999,101.820000,102.379997,80.460823,4961500
2015-06-01,102.900002,103.059998,102.089996,102.510002,80.562958,3292000
2015-06-02,102.050003,102.250000,101.199997,101.830002,80.028587,3002400
2015-06-03,102.400002,102.599998,101.790001,101.910004,80.091454,2780300
2015-06-04,101.199997,101.959999,100.279999,100.870003,79.274101,3896100
2015-06-05,100.620003,100.760002,99.809998,99.949997,78.551056,3536400
2015-06-08,99.820000,99.989998,99.169998,99.410004,78.126694,3161400
2015-06-09,99.410004,100.449997,99.139999,99.980003,78.574638,3299700
2015-06-10,100.500000,102.379997,100.400002,102.129997,80.264343,3909200
2015-06-11,102.519997,103.370003,102.360001,102.629997,80.657288,3361300
2015-06-12,102.260002,102.820000,101.680000,102.220001,80.335052,2930900
2015-06-15,102.870003,103.349998,101.860001,102.580002,80.617973,5501500
2015-06-16,102.610001,103.279999,102.279999,103.169998,81.081665,4010100
2015-06-17,103.620003,104.160004,103.190002,103.820000,81.592499,3101900
2015-06-18,104.070000,106.000000,104.040001,105.059998,82.567039,4827100
2015-06-19,105.470001,106.080002,104.779999,105.470001,82.889259,5664400
2015-06-22,105.930000,106.500000,105.720001,106.139999,83.415833,3515700
2015-06-23,106.440002,106.680000,105.809998,106.470001,83.675163,3787300
2015-06-24,106.199997,106.879997,104.980003,105.330002,82.779236,4655100
2015-06-25,105.510002,106.110001,104.370003,105.010002,82.527756,5300400
2015-06-26,105.360001,105.879997,104.820000,105.839996,83.180038,15550100
2015-06-29,104.980003,105.820000,104.760002,104.809998,82.370544,4671900
2015-06-30,105.440002,105.699997,104.730003,104.879997,82.425575,4251300
2015-07-01,105.750000,105.879997,104.860001,105.709999,83.077873,3909500
2015-07-02,105.830002,106.220001,105.360001,105.550003,82.952148,2509700
2015-07-06,103.879997,105.769997,103.629997,104.809998,82.370544,4041100
2015-07-07,105.099998,106.430000,104.070000,106.379997,83.604439,4782300
2015-07-08,105.370003,105.930000,104.180000,104.190002,81.883301,4825900
2015-07-09,106.010002,106.389999,105.589996,105.699997,83.070015,5564500
2015-07-10,106.849998,107.750000,106.639999,107.440002,84.437485,4486600
2015-07-13,108.500000,109.160004,107.820000,109.160004,85.789246,3720100
2015-07-14,109.199997,109.959999,108.800003,109.820000,86.307953,3756800
2015-07-15,109.529999,110.260002,109.209999,109.900002,86.370819,4286800
2015-07-16,110.430000,110.699997,110.040001,110.540001,86.873787,2937300
2015-07-17,110.540001,110.540001,109.489998,110.139999,86.559433,3004400
2015-07-20,110.139999,111.150002,109.639999,110.980003,87.219566,2579300
2015-07-21,110.699997,110.940002,109.570000,110.059998,86.770195,2561400
2015-07-22,110.110001,111.070000,110.010002,110.980003,87.495514,3130300
2015-07-23,111.250000,111.639999,109.989998,110.190002,86.872704,2957600
2015-07-24,110.500000,111.269997,109.900002,110.489998,87.109207,3255600
2015-07-27,109.690002,110.040001,108.760002,109.769997,86.541565,3979300
2015-07-28,110.320000,111.910004,110.059998,111.639999,88.015862,4085500
2015-07-29,111.669998,113.650002,111.650002,113.449997,89.442841,4685500
2015-07-30,112.690002,113.150002,112.250000,112.940002,89.040794,3920700
2015-07-31,113.349998,113.500000,112.449997,112.470001,88.670219,4730100
2015-08-03,113.169998,113.580002,112.050003,112.820000,88.946167,4774600
2015-08-04,110.739998,111.300003,106.559998,109.959999,86.691383,9542400
2015-08-05,110.500000,111.559998,110.269997,111.199997,87.668968,4307500
2015-08-06,111.410004,111.750000,108.089996,108.120003,85.240730,6783300
2015-08-07,108.120003,108.279999,107.139999,107.739998,84.941147,4548000
2015-08-10,108.660004,109.349998,108.279999,108.620003,85.634933,3335700
2015-08-11,108.070000,109.180000,107.430000,108.080002,85.209206,2905300
2015-08-12,107.589996,108.500000,106.760002,108.320000,85.398399,3913800
2015-08-13,108.779999,108.870003,107.330002,107.669998,84.885963,3565200
2015-08-14,107.769997,108.110001,107.320000,107.669998,84.885963,2087000
2015-08-17,107.070000,108.820000,106.989998,108.739998,85.729538,3405500
2015-08-18,108.339996,108.849998,107.900002,108.459999,85.508766,3032900
2015-08-19,108.070000,108.250000,106.599998,106.760002,84.168503,4685800
2015-08-20,106.400002,107.550003,106.019997,106.019997,83.585098,4754800
2015-08-21,104.989998,105.230003,101.050003,102.209999,80.581360,8199200
2015-08-24,96.290001,104.209999,81.370003,100.209999,79.004547,13610400
2015-08-25,104.139999,104.410004,99.930000,100.000000,78.838982,8518200
2015-08-26,103.379997,103.540001,100.839996,102.870003,81.101685,8957800
2015-08-27,104.430000,105.540001,103.050003,105.199997,82.938614,6216200
2015-08-28,105.389999,105.470001,103.379997,104.180000,82.134460,5082700
2015-08-31,104.330002,104.349998,102.040001,102.400002,80.731125,5010200
2015-09-01,100.639999,101.389999,99.800003,100.269997,79.051865,6787400
2015-09-02,101.480003,102.059998,99.860001,101.110001,79.714119,5809500
2015-09-03,101.809998,102.830002,101.190002,101.589996,80.092537,3963300
2015-09-04,100.239998,100.860001,99.629997,100.120003,78.933609,4361500
2015-09-08,101.970001,102.190002,100.669998,102.139999,80.526123,4641800
2015-09-09,103.139999,103.589996,100.010002,100.230003,79.020332,3886700
2015-09-10,99.980003,101.699997,99.580002,100.800003,79.469727,4151000
2015-09-11,100.570000,101.540001,100.209999,101.519997,80.037354,3381000
2015-09-14,101.540001,101.690002,100.019997,100.160004,78.965149,3614100
2015-09-15,100.800003,102.089996,100.110001,101.599998,80.100418,3545900
2015-09-16,101.570000,101.989998,100.750000,101.540001,80.053123,3471600
2015-09-17,101.580002,102.629997,100.370003,101.339996,79.895432,4437500
2015-09-18,99.709999,100.919998,98.820000,99.029999,78.074280,8916800
2015-09-21,99.769997,101.089996,99.500000,100.910004,79.556450,3889100
2015-09-22,99.690002,100.250000,99.169998,100.029999,78.862648,3546700
2015-09-23,100.129997,100.879997,99.459999,100.629997,79.335686,4033600
2015-09-24,99.500000,100.489998,98.599998,99.169998,78.184654,4894800
2015-09-25,99.790001,99.860001,98.230003,98.610001,77.743156,4938400
2015-09-28,98.300003,98.449997,96.019997,96.349998,75.961365,5897000
2015-09-29,96.349998,97.320000,94.540001,95.120003,74.991669,6944200
2015-09-30,96.330002,96.889999,95.580002,96.480003,76.063873,5904400
2015-10-01,96.489998,97.099998,95.029999,96.910004,76.402878,6385200
2015-10-02,95.580002,99.000000,95.519997,98.959999,78.019058,5549000
2015-10-05,99.860001,102.250000,99.760002,101.970001,80.392143,6942400
2015-10-06,102.099998,102.150002,99.639999,99.820000,78.697075,4985500
2015-10-07,100.570000,101.370003,99.980003,101.010002,79.635269,4393200
2015-10-08,101.010002,102.500000,100.500000,102.169998,80.549789,5140000
2015-10-09,102.010002,102.519997,101.519997,102.000000,80.415779,4410300
2015-10-12,102.199997,103.519997,102.019997,103.070000,81.259354,3443300
2015-10-13,102.820000,103.779999,101.800003,102.050003,80.455193,4123700
2015-10-14,102.199997,102.720001,100.019997,100.449997,79.193787,4186000
2015-10-15,100.989998,102.489998,100.250000,102.410004,80.739006,3729400
2015-10-16,103.000000,103.820000,102.290001,103.379997,81.503746,3844200
2015-10-19,102.879997,103.589996,102.500000,103.510002,81.606262,3129900
2015-10-20,103.330002,104.400002,103.160004,103.599998,81.954323,4620200
2015-10-21,103.970001,104.570000,102.889999,103.290001,81.709114,3670900
2015-10-22,104.019997,104.519997,103.290001,104.290001,82.500153,6172200
2015-10-23,104.970001,104.970001,102.580002,103.949997,82.231201,5838800
2015-10-26,103.989998,104.339996,103.029999,103.470001,81.851471,4986400
2015-10-27,103.220001,106.000000,103.050003,105.290001,83.291229,6893700
2015-10-28,105.120003,105.489998,102.519997,103.809998,82.120453,6465800
2015-10-29,104.320000,104.739998,103.559998,103.800003,82.112541,6799100
2015-10-30,103.800003,103.800003,96.400002,98.779999,78.141373,23729900
2015-11-02,99.449997,100.379997,98.199997,100.379997,79.407082,7290500
2015-11-03,99.650002,100.360001,99.220001,99.889999,79.019470,4303500
2015-11-04,100.419998,101.080002,98.360001,99.570000,78.766335,7584900
2015-11-05,99.800003,100.339996,98.889999,99.540001,78.742622,4105000
2015-11-06,99.160004,99.589996,98.279999,98.699997,78.078102,4166700
2015-11-09,98.269997,98.349998,96.989998,97.989998,77.516426,4013600
2015-11-10,97.910004,98.290001,97.580002,97.839996,77.397804,4400100
2015-11-11,98.000000,98.110001,94.639999,94.849998,75.032516,7996700
2015-11-12,94.209999,94.599998,92.760002,93.120003,73.663971,8111500
2015-11-13,92.550003,92.870003,91.470001,91.809998,72.627663,7508600
2015-11-16,91.870003,93.639999,91.820000,93.620003,74.059494,5355600
2015-11-17,93.750000,94.949997,93.220001,93.790001,74.193993,4705700
2015-11-18,93.849998,95.360001,93.809998,95.190002,75.301460,4932000
2015-11-19,95.199997,95.389999,92.129997,92.489998,73.165581,6399000
2015-11-20,93.120003,93.190002,91.790001,91.930000,72.722588,6925000
2015-11-23,91.940002,92.110001,90.099998,91.559998,72.429901,5968000
2015-11-24,91.190002,92.580002,90.830002,92.250000,72.975739,4474400
2015-11-25,92.519997,94.449997,92.480003,93.900002,74.280991,5013800
2015-11-27,94.190002,95.050003,94.010002,94.629997,74.858475,2688000
2015-11-30,94.559998,95.959999,94.000000,94.089996,74.431290,5722100
2015-12-01,94.669998,95.570000,94.129997,95.449997,75.507149,6695600
2015-12-02,94.949997,95.550003,94.400002,94.500000,74.755623,5505500
2015-12-03,94.620003,95.190002,92.639999,92.849998,73.450356,6014000
2015-12-04,93.279999,95.660004,93.190002,95.459999,75.515060,5170800
2015-12-07,95.800003,96.489998,95.489998,96.339996,76.211174,5330400
2015-12-08,95.860001,96.400002,94.910004,95.660004,75.673256,4645000
2015-12-09,94.980003,96.449997,94.110001,94.980003,75.135345,5400100
2015-12-10,94.910004,95.550003,94.419998,94.739998,74.945465,3513500
2015-12-11,94.739998,94.739998,92.540001,93.239998,73.758881,6095900
2015-12-14,93.419998,94.230003,92.370003,94.110001,74.447113,5827600
2015-12-15,94.970001,95.449997,92.489998,92.589996,73.244682,8631500
2015-12-16,94.150002,97.809998,93.459999,97.559998,77.176292,10374000
2015-12-17,97.220001,97.379997,94.709999,94.709999,74.921753,6977600
2015-12-18,94.099998,95.500000,93.529999,94.860001,75.040413,9128500
2015-12-21,95.269997,96.330002,95.050003,95.949997,75.902679,3689800
2015-12-22,96.830002,98.559998,96.320000,98.269997,77.737938,6232600
2015-12-23,98.610001,99.089996,98.070000,98.510002,77.927780,3796500
2015-12-24,98.449997,99.260002,98.309998,98.860001,78.204681,1793000
2015-12-28,98.410004,98.980003,98.129997,98.419998,77.856621,2710800
2015-12-29,98.900002,99.519997,98.510002,99.360001,78.600204,2819600
2015-12-30,99.360001,99.599998,98.709999,98.739998,78.109734,2500700
2015-12-31,98.620003,98.720001,97.750000,97.769997,77.342407,3442400
2016-01-04,96.169998,96.570000,95.370003,96.459999,76.306129,5911000
2016-01-05,96.389999,97.150002,95.900002,96.739998,76.527618,5414800
2016-01-06,95.529999,96.459999,95.070000,95.559998,75.594162,5901400
2016-01-07,94.500000,95.690002,93.919998,94.180000,74.502495,6309700
2016-01-08,94.589996,96.000000,93.279999,93.559998,74.012024,5634400
2016-01-11,93.830002,95.300003,93.589996,94.919998,75.087868,6243400
2016-01-12,95.639999,96.190002,94.690002,95.690002,75.697006,5333500
2016-01-13,95.839996,96.629997,93.949997,94.110001,74.447113,6270900
2016-01-14,94.110001,96.339996,94.110001,95.510002,75.554626,4986800
2016-01-15,93.510002,95.110001,92.949997,93.900002,74.280991,7556600
2016-01-19,94.870003,95.559998,94.339996,95.059998,75.198616,6258600
2016-01-20,93.360001,95.000000,92.349998,94.120003,74.789368,7107700
2016-01-21,94.550003,95.309998,93.510002,94.480003,75.075470,4845700
2016-01-22,95.800003,96.089996,94.379997,95.639999,75.997231,4376900
2016-01-25,95.559998,95.800003,93.989998,94.070000,74.749664,5734900
2016-01-26,94.129997,94.510002,93.419998,94.040001,74.725807,4529000
2016-01-27,94.129997,95.309998,93.480003,94.339996,74.964211,3905600
2016-01-28,95.269997,95.269997,93.080002,93.489998,74.288795,4074700
2016-01-29,94.209999,96.589996,93.209999,96.589996,76.752106,6245300
2016-02-01,95.889999,97.889999,95.559998,97.320000,77.332176,3915200
2016-02-02,96.150002,96.410004,94.730003,94.940002,75.440979,4437800
2016-02-03,95.570000,96.029999,93.860001,95.370003,75.782654,5070200
2016-02-04,95.050003,95.550003,93.910004,94.629997,75.194656,4686800
2016-02-05,94.550003,94.790001,92.559998,93.099998,73.978897,6353500
2016-02-08,92.220001,92.379997,89.239998,89.650002,71.237465,9664800
2016-02-09,87.019997,91.959999,86.500000,90.510002,71.920837,11876900
2016-02-10,91.199997,94.349998,91.059998,93.110001,73.986839,7471500
2016-02-11,91.830002,94.389999,91.480003,93.870003,74.590752,8835600
2016-02-12,94.669998,95.970001,94.029999,95.860001,76.172043,4701700
2016-02-16,96.940002,97.629997,96.339996,96.940002,77.030235,5943300
2016-02-17,97.400002,98.250000,96.970001,97.690002,77.626175,5626600
2016-02-18,97.500000,97.730003,96.379997,96.889999,76.990479,4093200
2016-02-19,96.400002,97.660004,96.059998,97.589996,77.546730,4349700
2016-02-22,98.040001,98.790001,97.000000,97.459999,77.443413,4200400
2016-02-23,97.370003,97.500000,95.889999,96.750000,76.879250,4486900
2016-02-24,96.290001,97.099998,94.930000,96.879997,76.982552,6380600
2016-02-25,97.360001,98.430000,97.099998,98.400002,78.190353,4619700
2016-02-26,98.580002,98.779999,96.389999,97.660004,77.602333,6130100
2016-02-29,97.330002,98.339996,97.139999,97.169998,77.212982,4840800
2016-03-01,98.160004,98.440002,97.580002,98.300003,78.110909,3483400
2016-03-02,98.190002,98.889999,97.889999,98.629997,78.373123,3372100
2016-03-03,98.400002,99.480003,98.099998,99.379997,78.969093,3656000
2016-03-04,99.360001,99.750000,98.660004,99.279999,78.889633,3709500
2016-03-07,98.540001,99.169998,98.120003,98.419998,78.206261,4531100
2016-03-08,98.000000,99.750000,98.000000,99.040001,78.698929,4355000
2016-03-09,99.419998,100.599998,99.110001,100.519997,79.874954,5153200
2016-03-10,100.820000,100.900002,98.610001,99.339996,78.937286,4876600
